Series,Date,Gain,news,Volume
1,2012-10-05,-0.4503570000000003,,594006000
1,2012-10-08,-0.3110720000000029,,637994000
1,2012-10-09,-0.0999999999999978,,838597200
1,2012-10-10,0.0417859999999983,,510356000
1,2012-10-11,-0.6571449999999999,,546081200
1,2012-10-12,0.005358000000001,,460014800
1,2012-10-15,0.0860710000000004,,432502000
1,2012-10-16,0.5149989999999995,,549771600
1,2012-10-17,-0.1521430000000023,,389037600
1,2012-10-18,-0.2482149999999983,,476624400
1,2012-10-19,-0.7574990000000028,,744086000
1,2012-10-22,0.7717859999999988,,546730800
1,2012-10-23,-0.6299990000000015,,707145600
1,2012-10-24,-0.1646440000000026,,558527200
1,2012-10-25,-0.3735719999999993,,656325600
1,2012-10-26,-0.1939279999999996,,1018432800
1,2012-10-31,0.0157150000000001,,510003200
1,2012-11-01,-0.0599999999999987,,361298000
1,2012-11-02,-0.6817859999999989,,599373600
1,2012-11-05,0.0392860000000006,,529135600
1,2012-11-06,-0.2635719999999999,,374917200
1,2012-11-07,-0.5657139999999998,,793648800
1,2012-11-08,-0.8171420000000005,,1056146000
1,2012-11-09,0.2371429999999996,,929913600
1,2012-11-12,-0.404284999999998,,515802000
1,2012-11-13,0.1424999999999983,,532949200
1,2012-11-14,-0.307857000000002,,477170400
1,2012-11-15,-0.4253580000000028,,789910800
1,2012-11-16,0.0885719999999992,,1266893600
1,2012-11-19,0.8935720000000025,,823317600
1,2012-11-20,-0.3928589999999978,,642754000
1,2012-11-21,-0.0910720000000004,,373002000
1,2012-11-23,0.1546420000000026,,272826400
1,2012-11-26,0.4867859999999986,,630579600
1,2012-11-27,-0.1703569999999992,,533330000
1,2012-11-28,0.2025010000000016,,520864400
1,2012-11-29,-0.0307160000000017,,514698800
1,2012-11-30,-0.053927999999999,,391319600
1,2012-12-03,-0.2664299999999997,,364280000
1,2012-12-04,-0.2124989999999975,,557068400
1,2012-12-05,-1.0757140000000014,,1044638000
1,2012-12-06,0.6535720000000005,,1177212400
1,2012-12-07,-0.7196429999999978,,787040800
1,2012-12-10,0.1721439999999994,,630484400
1,2012-12-11,0.0578579999999995,,592345600
1,2012-12-12,-0.3132130000000011,,487144000
1,2012-12-13,-0.0521430000000009,,625259600
1,2012-12-14,-0.1771430000000009,,1009579200
1,2012-12-17,0.3535709999999987,,757607200
1,2012-12-18,0.3178580000000011,,625685200
1,2012-12-19,-0.1842860000000001,,449369200
1,2012-12-20,-0.2953569999999992,,481689600
1,2012-12-21,0.245001000000002,,596268400
1,2012-12-24,-0.0064300000000017,,175753200
1,2012-12-26,-0.2142850000000002,,302436400
1,2012-12-27,0.0542860000000011,,455120400
1,2012-12-28,-0.0250020000000006,,354278400
1,2012-12-31,0.7728579999999994,,659492400
1,2013-01-02,-0.1710720000000023,,560518000
1,2013-01-03,-0.2064279999999989,,352965200
1,2013-01-04,-0.3560719999999975,,594333600
1,2013-01-07,0.067857,,484156400
1,2013-01-08,-0.1392859999999984,,458707200
1,2013-01-09,-0.1928560000000025,,407604400
1,2013-01-10,-0.1799980000000012,,601146000
1,2013-01-11,-0.0249990000000011,,350506800
1,2013-01-14,-0.0332129999999999,,734207600
1,2013-01-15,-0.4421430000000015,,876772400
1,2013-01-16,0.4089279999999995,,690804800
1,2013-01-17,-0.2725009999999983,,453678400
1,2013-01-18,0.0528580000000005,,472922800
1,2013-01-22,0.0075000000000002,,461546400
1,2013-01-23,0.1857150000000018,,861509600
1,2013-01-24,-0.3392850000000003,,1460852400
1,2013-01-25,-0.4217860000000009,,1208026400
1,2013-01-28,0.428570999999998,,785517600
1,2013-01-29,-0.0082149999999998,,571158000
1,2013-01-30,-0.0060710000000021,,417155200
1,2013-01-31,-0.0532150000000015,,319334400
1,2013-02-01,-0.1960719999999973,,539484400
1,2013-02-04,-0.4139280000000003,,477117200
1,2013-02-05,0.4924999999999997,,573347600
1,2013-02-06,0.0314290000000028,,593706400
1,2013-02-07,0.1774999999999984,,704580800
1,2013-02-08,0.0350000000000001,,633158400
1,2013-02-11,0.1224990000000012,,517490400
1,2013-02-12,-0.4146430000000016,,609053200
1,2013-02-13,-0.0071429999999992,,475207600
1,2013-02-14,0.0739289999999996,,355275200
1,2013-02-15,-0.3103559999999987,,391745200
1,2013-02-19,-0.0396439999999991,,435783600
1,2013-02-20,-0.3157139999999998,,476302400
1,2013-02-21,0.0021430000000002,,447182400
1,2013-02-22,0.0557139999999982,,330654800
1,2013-02-25,-0.3946430000000021,,372579200
1,2013-02-26,0.1839289999999991,,501499600
1,2013-02-27,-0.1378560000000011,,587350400
1,2013-02-28,-0.0946429999999995,,322515200
1,2013-03-01,-0.2689279999999989,,552448400
1,2013-03-04,-0.2767850000000003,,582755600
1,2013-03-05,0.3450000000000006,,638433600
1,2013-03-06,-0.3160710000000009,,460250000
1,2013-03-07,0.217143,,468473600
1,2013-03-08,0.0685710000000003,,391482000
1,2013-03-11,0.2899999999999991,,474236000
1,2013-03-12,-0.2560719999999996,,465911600
1,2013-03-13,-0.0035720000000001,,405549200
1,2013-03-14,-0.0117849999999997,,303875600
1,2013-03-15,0.2046430000000008,,643960800
1,2013-03-18,0.5096440000000015,,606197200
1,2013-03-19,-0.1789260000000005,,526775200
1,2013-03-20,-0.1907159999999983,,308660800
1,2013-03-21,0.0896410000000003,,383255600
1,2013-03-22,0.2617849999999997,,395105200
1,2013-03-25,-0.039641999999997,,501135600
1,2013-03-26,-0.1535699999999984,,294294000
1,2013-03-27,-0.1564289999999992,,331237200
1,2013-03-28,-0.2557149999999986,,442839600
1,2013-04-01,-0.4639290000000002,,389732000
1,2013-04-02,0.0782140000000009,,529519200
1,2013-04-03,0.0221429999999998,,363216000
1,2013-04-04,-0.2157149999999994,,358447600
1,2013-04-05,-0.0464280000000005,,383695200
1,2013-04-08,0.048572,,300829200
1,2013-04-09,0.0221429999999998,,306614000
1,2013-04-10,0.2710709999999992,,375928000
1,2013-04-11,0.0217860000000005,,328364400
1,2013-04-12,-0.1553570000000004,,238613200
1,2013-04-15,-0.255357,,317520000
1,2013-04-16,0.1667860000000001,,305771200
1,2013-04-17,-0.6239290000000004,,945056000
1,2013-04-18,-0.4621430000000011,,666299200
1,2013-04-19,0.0914289999999997,,609274400
1,2013-04-22,0.2153569999999991,,429920400
1,2013-04-23,0.0764289999999991,,664238400
1,2013-04-24,0.425714000000001,,969651200
1,2013-04-25,-0.1017859999999988,,384837600
1,2013-04-26,0.2639290000000009,,764097600
1,2013-04-29,0.3453579999999991,,640326400
1,2013-04-30,0.274284999999999,,691538400
1,2013-05-01,-0.1846420000000002,,506909200
1,2013-05-02,0.1335720000000009,,421828400
1,2013-05-03,-0.0474989999999984,,361300800
1,2013-05-06,0.1785740000000011,,496641600
1,2013-05-07,-0.2253569999999989,,483753200
1,2013-05-08,0.1714289999999998,,472598000
1,2013-05-09,-0.1085719999999987,,398487600
1,2013-05-10,-0.1785710000000016,,334852000
1,2013-05-13,0.1153559999999984,,316948800
1,2013-05-14,-0.3567860000000014,,447118000
1,2013-05-15,-0.3682149999999993,,741613600
1,2013-05-16,0.4049999999999993,,603204000
1,2013-05-17,-0.206786000000001,,427904400
1,2013-05-20,0.3935720000000007,,451578400
1,2013-05-21,0.0539290000000001,,456022000
1,2013-05-22,-0.0964290000000005,,443038400
1,2013-05-23,0.2210710000000002,,353021200
1,2013-05-24,0.1535709999999994,,276166800
1,2013-05-28,-0.3021440000000019,,386145200
1,2013-05-29,0.1767850000000006,,330576400
1,2013-05-30,0.2117859999999982,,353519600
1,2013-05-31,-0.0989260000000022,,384302800
1,2013-06-03,-0.000357000000001,,372352400
1,2013-06-04,-0.1396429999999995,,292728800
1,2013-06-05,-0.0192849999999999,,290589600
1,2013-06-06,-0.250357000000001,,416934000
1,2013-06-07,0.1896430000000002,,404535600
1,2013-06-10,-0.2085710000000009,,450153200
1,2013-06-11,0.0664280000000001,,286112400
1,2013-06-12,-0.2610720000000004,,265227200
1,2013-06-13,0.1235710000000001,,285832400
1,2013-06-14,-0.1910710000000008,,271866000
1,2013-06-17,0.0199999999999995,,259414400
1,2013-06-18,0.0074999999999985,,195025600
1,2013-06-19,-0.2999999999999989,,310940000
1,2013-06-20,-0.0878569999999996,,357310800
1,2013-06-21,-0.1782140000000005,,481118400
1,2013-06-24,-0.1735710000000008,,480746000
1,2013-06-25,-0.1096430000000001,,314162800
1,2013-06-26,-0.2082139999999999,,367724000
1,2013-06-27,-0.1953580000000006,,337246000
1,2013-06-28,0.1846429999999994,,578516400
1,2013-07-01,0.2332140000000002,,391053600
1,2013-07-02,0.3046419999999994,,469865200
1,2013-07-03,-0.0021430000000002,,240928800
1,2013-07-05,-0.1060719999999992,,274024800
1,2013-07-08,-0.1807149999999993,,298138400
1,2013-07-09,0.3125,,352584400
1,2013-07-10,0.0403570000000002,,281405600
1,2013-07-11,0.1550000000000011,,326292400
1,2013-07-12,-0.0407139999999994,,279563200
1,2013-07-15,0.086784999999999,,241917200
1,2013-07-16,0.1314290000000006,,216538000
1,2013-07-17,0.0217849999999995,,198990400
1,2013-07-18,-0.0578570000000002,,218878800
1,2013-07-19,-0.2910710000000005,,268721600
1,2013-07-22,-0.1124999999999989,,207796400
1,2013-07-23,-0.2503569999999993,,369395600
1,2013-07-24,0.0564289999999996,,591936800
1,2013-07-25,-0.0785719999999994,,229493600
1,2013-07-26,0.2032140000000009,,200152400
1,2013-07-29,0.2496429999999989,,248057600
1,2013-07-30,0.1200009999999984,,309422400
1,2013-07-31,-0.0878580000000006,,322957600
1,2013-08-01,0.0332120000000024,,206250800
1,2013-08-02,0.1617849999999983,,274783600
1,2013-08-05,0.1700000000000017,,318855600
1,2013-08-06,-0.0989280000000008,,334857600
1,2013-08-07,0.0421429999999993,,298858000
1,2013-08-08,-0.1017860000000006,,255777200
1,2013-08-09,-0.149643000000001,,266865200
1,2013-08-12,0.375,,364434000
1,2013-08-13,0.6653579999999977,,881941200
1,2013-08-14,0.0221429999999998,,756372400
1,2013-08-15,0.053213000000003,,490294000
1,2013-08-16,0.0778579999999991,,362306000
1,2013-08-19,0.1214300000000001,,510518400
1,2013-08-20,-0.3085729999999991,,358688400
1,2013-08-21,-0.043928000000001,,335879600
1,2013-08-22,-0.0721440000000015,,244207600
1,2013-08-23,-0.0803560000000018,,222731600
1,2013-08-26,0.0792870000000007,,330965600
1,2013-08-27,-0.3360710000000004,,424188800
1,2013-08-28,0.1750000000000007,,307608000
1,2013-08-29,0.0017859999999991,,239657600
1,2013-08-30,-0.1707129999999992,,272297200
1,2013-09-03,-0.1614280000000008,,331928800
1,2013-09-04,-0.0310730000000027,,345032800
1,2013-09-05,-0.177858999999998,,236367600
1,2013-09-06,-0.0078589999999998,,359525600
1,2013-09-09,0.0417859999999983,,340687200
1,2013-09-10,-0.4128569999999989,,743195600
1,2013-09-11,0.0250020000000006,,898696400
1,2013-09-12,0.149643000000001,,404051200
1,2013-09-13,-0.158571000000002,,298835600
1,2013-09-16,-0.3885729999999974,,543706800
1,2013-09-17,0.2628579999999996,,399380800
1,2013-09-18,0.053571999999999,,456862000
1,2013-09-19,0.0571420000000024,,404541200
1,2013-09-20,-0.3782139999999998,,699302800
1,2013-09-23,-0.1949989999999992,,762106800
1,2013-09-24,-0.2064289999999999,,364344400
1,2013-09-25,-0.27393,,316957200
1,2013-09-26,0.0078569999999977,,237221600
1,2013-09-27,-0.0367850000000018,,228040400
1,2013-09-30,-0.0178560000000018,,260156400
1,2013-10-01,0.3396430000000023,,353883600
1,2013-10-02,0.1403560000000006,,289184000
1,2013-10-03,-0.2535699999999998,,322753200
1,2013-10-04,-0.029641999999999,,258868400
1,2013-10-07,0.0424989999999994,,312292400
1,2013-10-08,-0.3214259999999989,,290917200
1,2013-10-09,0.0696429999999992,,301725200
1,2013-10-10,-0.0600009999999997,,278602800
1,2013-10-11,0.2078570000000006,,267738800
1,2013-10-14,0.221784999999997,,261898000
1,2013-10-15,0.0417860000000018,,320073600
1,2013-10-16,0.0114289999999996,,251101200
1,2013-10-17,0.1614289999999982,,253593200
1,2013-10-18,0.1035709999999987,,290542000
1,2013-10-21,0.3425009999999986,,398106800
1,2013-10-22,-0.2335719999999987,,534063600
1,2013-10-23,0.2128579999999971,,313723200
1,2013-10-24,0.2467860000000001,,384764800
1,2013-10-25,-0.1914279999999983,,337792000
1,2013-10-28,0.0300009999999986,,550440800
1,2013-10-29,-0.6996439999999993,,635807200
1,2013-10-30,0.1889280000000006,,354163600
1,2013-10-31,-0.0821439999999995,,275696400
1,2013-11-01,-0.1424999999999983,,274890000
1,2013-11-04,0.2017859999999984,,244627600
1,2013-11-05,0.0310699999999997,,265213200
1,2013-11-06,-0.115357000000003,,223375600
1,2013-11-07,-0.2532160000000019,,262620400
1,2013-11-08,0.2135720000000027,,279316800
1,2013-11-11,-0.0335719999999994,,227452400
1,2013-11-12,0.0835730000000012,,204276800
1,2013-11-13,0.0939289999999992,,197220800
1,2013-11-14,0.1910729999999993,,282419200
1,2013-11-15,-0.0567860000000024,,317920400
1,2013-11-18,-0.2271439999999991,,244944000
1,2013-11-19,0.0185720000000024,,208938800
1,2013-11-20,-0.1510710000000017,,193916800
1,2013-11-21,0.1264289999999981,,262026800
1,2013-11-22,0.0100000000000015,,223725600
1,2013-11-25,0.097142999999999,,229311600
1,2013-11-26,0.3314279999999989,,401382800
1,2013-11-27,0.3446419999999968,,363448400
1,2013-11-29,0.2353570000000004,,318127600
1,2013-12-02,-0.2417850000000001,,472544800
1,2013-12-03,0.2864289999999982,,450968000
1,2013-12-04,-0.0178560000000018,,377809600
1,2013-12-05,-0.1696429999999971,,447580000
1,2013-12-06,-0.2060719999999989,,344352400
1,2013-12-09,0.197499999999998,,320493600
1,2013-12-10,0.0703570000000013,,278269600
1,2013-12-11,-0.2014290000000009,,359718800
1,2013-12-12,-0.0571440000000009,,262290000
1,2013-12-13,-0.3007150000000003,,332822000
1,2013-12-16,0.0885689999999996,,282592800
1,2013-12-17,-0.029284999999998,,229902400
1,2013-12-18,0.0382139999999999,,565863200
1,2013-12-19,-0.1799999999999997,,320308800
1,2013-12-20,0.1282139999999998,,436413600
1,2013-12-23,0.0746439999999992,,501306400
1,2013-12-24,-0.0792840000000012,,167554800
1,2013-12-26,-0.1500000000000021,,204008000
1,2013-12-27,-0.1332149999999998,,225884400
1,2013-12-30,-0.1050010000000014,,253629600
1,2013-12-31,0.2446420000000024,,223084400
1,2014-01-02,-0.0910729999999979,,234684800
1,2014-01-03,-0.4242859999999986,,392467600
1,2014-01-06,0.231428000000001,,412610800
1,2014-01-07,-0.1528569999999973,,317209200
1,2014-01-08,0.1660720000000033,,258529600
1,2014-01-09,-0.3671419999999976,,279148800
1,2014-01-10,-0.2460710000000006,,304976000
1,2014-01-13,0.2078570000000006,,378492800
1,2014-01-14,0.2917860000000019,,332561600
1,2014-01-15,0.1371420000000007,,391638800
1,2014-01-16,-0.0232150000000004,,229278000
1,2014-01-17,-0.3860719999999986,,426739600
1,2014-01-21,0.2885719999999985,,328526800
1,2014-01-22,0.0214290000000012,,379985200
1,2014-01-23,0.2228560000000001,,403239200
1,2014-01-24,-0.2832120000000024,,429354800
1,2014-01-27,0.0153560000000005,,554878800
1,2014-01-28,-0.0807130000000029,,1065523200
1,2014-01-29,-0.1142869999999973,,502810000
1,2014-01-30,-0.0985720000000007,,678501600
1,2014-01-31,0.1935719999999996,,464797200
1,2014-02-03,-0.038572000000002,,401464000
1,2014-02-04,0.1049989999999994,,376681200
1,2014-02-05,0.2153569999999973,,328344800
1,2014-02-06,0.0874989999999975,,257765200
1,2014-02-07,-0.0607149999999983,,370280400
1,2014-02-10,0.3689289999999978,,345559200
1,2014-02-11,0.1910729999999993,,282256800
1,2014-02-12,-0.0367870000000003,,308100800
1,2014-02-13,0.3489310000000003,,307398000
1,2014-02-14,0.0542850000000001,,272924400
1,2014-02-18,-0.000357000000001,,260251600
1,2014-02-19,-0.2635709999999989,,313768000
1,2014-02-20,-0.0657139999999998,,305858000
1,2014-02-21,-0.2692859999999974,,278784800
1,2014-02-24,0.1571409999999993,,288909600
1,2014-02-25,-0.2614289999999997,,231952000
1,2014-02-26,-0.2235709999999997,,276217200
1,2014-02-27,0.3760720000000006,,301882000
1,2014-02-28,-0.101427000000001,,371968800
1,2014-03-03,0.1550010000000021,,238781200
1,2014-03-04,0.0085700000000024,,259140000
1,2014-03-05,0.0514270000000003,,200062800
1,2014-03-06,-0.072856999999999,,185488800
1,2014-03-07,-0.0232149999999968,,220729600
1,2014-03-10,0.0914290000000015,,178584000
1,2014-03-11,0.0228550000000034,,279224400
1,2014-03-12,0.0749990000000018,,199326400
1,2014-03-13,-0.2425000000000032,,257742800
1,2014-03-14,-0.1464269999999992,,237199200
1,2014-03-17,-0.0342870000000026,,199544800
1,2014-03-18,0.1964279999999973,,209647200
1,2014-03-19,-0.0357149999999997,,224756000
1,2014-03-20,-0.0425000000000004,,208398400
1,2014-03-21,0.0335719999999994,,374046400
1,2014-03-24,0.0275000000000034,,355700800
1,2014-03-25,0.1246410000000004,,282293200
1,2014-03-26,-0.240714999999998,,299768000
1,2014-03-27,-0.0914280000000005,,222031600
1,2014-03-28,-0.0521430000000009,,200564000
1,2014-03-31,-0.0889279999999992,,168669200
1,2014-04-01,0.138930000000002,,200760000
1,2014-04-02,0.0060710000000021,,180420800
1,2014-04-03,-0.0928579999999996,,162344000
1,2014-04-04,-0.2853590000000032,,275251200
1,2014-04-07,-0.1625009999999989,,289850400
1,2014-04-08,-0.0625,,243888400
1,2014-04-09,0.2742869999999975,,206169600
1,2014-04-10,-0.2571410000000007,,239652000
1,2014-04-11,0.0217879999999972,,271717600
1,2014-04-14,-0.0078559999999967,,205674000
1,2014-04-15,-0.0825010000000006,,266490000
1,2014-04-16,0.034286999999999,,214765600
1,2014-04-17,0.1764279999999978,,284334400
1,2014-04-21,0.2082160000000001,,182548800
1,2014-04-22,0.1210720000000016,,202563200
1,2014-04-23,-0.1539280000000005,,394940000
1,2014-04-24,-0.0157150000000001,,759911600
1,2014-04-25,0.2646450000000016,,390275200
1,2014-04-28,0.7603569999999991,,669485600
1,2014-04-29,-0.0503579999999992,,337377600
1,2014-04-30,-0.0910720000000004,,456640800
1,2014-05-01,-0.0185700000000004,,244048000
1,2014-05-02,0.0085690000000013,,191514400
1,2014-05-05,0.3864269999999976,,287067200
1,2014-05-06,-0.2639270000000024,,374564400
1,2014-05-07,-0.1042860000000018,,282864400
1,2014-05-08,-0.0092850000000019,,230297200
1,2014-05-09,0.0357149999999997,,291597600
1,2014-05-12,0.1907139999999998,,213208800
1,2014-05-13,0.062856,,159737200
1,2014-05-14,0.0514270000000003,,166404000
1,2014-05-15,-0.2100009999999983,,230846000
1,2014-05-16,0.317143999999999,,276256400
1,2014-05-19,0.240714999999998,,317755200
1,2014-05-20,0.0071430000000027,,234836000
1,2014-05-21,0.0885720000000027,,196859600
1,2014-05-22,0.0239270000000004,,200760000
1,2014-05-23,0.2457139999999995,,232209600
1,2014-05-27,0.3482149999999997,,348866000
1,2014-05-28,-0.0717849999999984,,315481600
1,2014-05-29,0.2689279999999989,,376474000
1,2014-05-30,-0.1778569999999995,,564020800
1,2014-06-02,-0.1896440000000012,,369350800
1,2014-06-03,0.3242849999999997,,292709200
1,2014-06-04,0.2635700000000014,,335482000
1,2014-06-05,0.0410709999999987,,303805600
1,2014-06-06,-0.1546440000000011,,349938400
1,2014-06-09,0.25,,301660000
1,2014-06-10,-0.1200009999999984,,251108000
1,2014-06-11,-0.0674990000000015,,182724000
1,2014-06-12,-0.4375,,218996000
1,2014-06-13,-0.2299989999999994,,218100000
1,2014-06-16,0.1724980000000009,,142244000
1,2014-06-17,-0.0574989999999999,,118904000
1,2014-06-18,-0.0224989999999998,,134056000
1,2014-06-19,-0.1075000000000017,,142112000
1,2014-06-20,-0.2349989999999984,,403592000
1,2014-06-23,-0.1224999999999987,,174776000
1,2014-06-24,-0.1174999999999997,,156144000
1,2014-06-25,0.0375000000000014,,147476000
1,2014-06-26,0.1324990000000028,,130516000
1,2014-06-27,0.2900010000000002,,256116000
1,2014-06-30,0.2075000000000031,,197929200
1,2014-07-01,0.0,,152892000
1,2014-07-02,-0.0975000000000001,,113860000
1,2014-07-03,0.0899999999999998,,91567200
1,2014-07-07,0.4574999999999996,,225872000
1,2014-07-08,-0.2299990000000029,,260888000
1,2014-07-09,-0.0125010000000003,,145744000
1,2014-07-10,0.3199990000000028,,158744000
1,2014-07-11,-0.0350000000000001,,136072000
1,2014-07-14,0.1474989999999998,,171240000
1,2014-07-15,-0.370001000000002,,181911600
1,2014-07-16,-0.5474999999999994,,213585200
1,2014-07-17,-0.4850010000000004,,229192000
1,2014-07-18,0.2024990000000031,,199952000
1,2014-07-21,-0.2624980000000008,,156316000
1,2014-07-22,0.009999999999998,,220788000
1,2014-07-23,0.442501,,371672000
1,2014-07-24,-0.0025000000000012,,182916000
1,2014-07-25,0.2050000000000018,,173876000
1,2014-07-28,0.2999990000000032,,221272000
1,2014-07-29,-0.2375009999999981,,172572000
1,2014-07-30,-0.072500999999999,,132040000
1,2014-07-31,-0.3900010000000016,,227372000
1,2014-08-01,0.3074989999999999,,194044000
1,2014-08-04,-0.1950019999999988,,159832000
1,2014-08-05,-0.0599990000000012,,223732000
1,2014-08-06,0.0524999999999984,,154232000
1,2014-08-07,-0.1124990000000032,,186844000
1,2014-08-08,0.1199980000000024,,167460000
1,2014-08-11,0.1799999999999997,,146340000
1,2014-08-12,-0.0175000000000018,,135180000
1,2014-08-13,0.2724989999999998,,127664000
1,2014-08-14,0.0425000000000004,,112464000
1,2014-08-15,0.020000999999997,,195804000
1,2014-08-18,0.1675019999999989,,190288000
1,2014-08-19,0.2799990000000001,,277596000
1,2014-08-20,0.0324989999999978,,210796000
1,2014-08-21,0.0025000000000012,,133912000
1,2014-08-22,0.2574999999999967,,176736000
1,2014-08-25,-0.0625,,161080000
1,2014-08-26,-0.1325000000000002,,132608000
1,2014-08-27,0.2774999999999998,,209476000
1,2014-08-28,0.1650010000000001,,273840000
1,2014-08-29,-0.0899999999999998,,178380000
1,2014-09-02,0.0600020000000007,,214256000
1,2014-09-03,-1.039998999999998,,501684000
1,2014-09-04,-0.1824989999999999,,342872000
1,2014-09-05,0.0424989999999994,,233828000
1,2014-09-08,-0.2350010000000004,,185426800
1,2014-09-09,-0.2725009999999983,,759385200
1,2014-09-10,0.7474990000000012,,403478400
1,2014-09-11,0.2549990000000015,,249412400
1,2014-09-12,0.1125010000000017,,250504400
1,2014-09-15,-0.2949999999999981,,245266000
1,2014-09-16,0.2649989999999995,,267632400
1,2014-09-17,0.077500999999998,,243706000
1,2014-09-18,-0.0350000000000001,,149197600
1,2014-09-19,-0.3325000000000031,,283609600
1,2014-09-22,-0.1850020000000007,,211153600
1,2014-09-23,0.5100000000000016,,253608800
1,2014-09-24,-0.1025010000000001,,240687200
1,2014-09-25,-0.6600000000000001,,400368000
1,2014-09-26,0.5549999999999997,,249482000
1,2014-09-29,0.3649999999999984,,199065200
1,2014-09-30,-0.0149989999999995,,221056400
1,2014-10-01,-0.3524989999999981,,205965200
1,2014-10-02,0.1575009999999999,,191031200
1,2014-10-03,0.0449999999999981,,173878400
1,2014-10-06,-0.082498000000001,,148204800
1,2014-10-07,-0.1700000000000017,,168376800
1,2014-10-08,0.5100000000000016,,229618800
1,2014-10-09,-0.130001,,309506000
1,2014-10-10,0.009999999999998,,265326400
1,2014-10-13,-0.380001,,214333600
1,2014-10-14,-0.4100000000000001,,254754400
1,2014-10-15,-0.1074999999999981,,403734400
1,2014-10-16,0.1774999999999984,,288618000
1,2014-10-17,0.0425000000000004,,272718800
1,2014-10-20,0.3600010000000004,,310069200
1,2014-10-21,-0.1374990000000018,,378495600
1,2014-10-22,0.0375000000000014,,273052400
1,2014-10-23,0.1875,,284298800
1,2014-10-24,0.009999999999998,,188215600
1,2014-10-27,0.0650000000000012,,136750800
1,2014-10-28,0.3349989999999998,,192243600
1,2014-10-29,0.1724989999999984,,210751600
1,2014-10-30,0.005001,,162619200
1,2014-10-31,-0.0025009999999987,,178557200
1,2014-11-03,0.2950000000000017,,209130400
1,2014-11-04,-0.1900000000000012,,166297600
1,2014-11-05,-0.0599999999999987,,149743600
1,2014-11-06,0.0249990000000011,,139874000
1,2014-11-07,0.0650009999999987,,134766000
1,2014-11-10,-0.0474990000000019,,108782000
1,2014-11-11,0.25,,109769200
1,2014-11-12,0.4675009999999986,,187769600
1,2014-11-13,0.254998999999998,,238091600
1,2014-11-14,0.2575000000000003,,176254400
1,2014-11-17,-0.0700000000000002,,186986800
1,2014-11-18,0.3824989999999992,,176896000
1,2014-11-19,-0.192501,,167476800
1,2014-11-20,0.3499979999999993,,173582000
1,2014-11-21,-0.260000999999999,,228717200
1,2014-11-24,0.4449990000000028,,189803200
1,2014-11-25,-0.3674999999999997,,275361600
1,2014-11-26,0.2649989999999995,,163073200
1,2014-11-28,-0.0849989999999998,,99257600
1,2014-12-01,-0.9349990000000012,,335256000
1,2014-12-02,0.2824990000000014,,237395600
1,2014-12-03,0.0450000000000017,,172253600
1,2014-12-04,-0.0700000000000002,,168178000
1,2014-12-05,-0.2474990000000012,,153275600
1,2014-12-08,-0.4249999999999971,,230659600
1,2014-12-09,0.9824999999999982,,240832000
1,2014-12-10,-0.6150020000000005,,178261200
1,2014-12-11,-0.1600000000000001,,165606800
1,2014-12-12,-0.1824989999999999,,224112400
1,2014-12-15,-0.6174980000000012,,268872400
1,2014-12-16,0.0949990000000013,,243162800
1,2014-12-17,0.5725000000000016,,213647200
1,2014-12-18,0.1949990000000028,,236024800
1,2014-12-19,-0.1200009999999984,,353719200
1,2014-12-22,0.1950000000000002,,180670000
1,2014-12-23,-0.1725009999999969,,104113600
1,2014-12-24,-0.1424990000000008,,57918400
1,2014-12-26,0.4724990000000026,,134884000
1,2014-12-29,0.0300009999999986,,110395600
1,2014-12-30,-0.2800009999999986,,119526000
1,2014-12-31,-0.6100009999999969,,165613600
1,2015-01-02,-0.5150000000000006,,212818400
1,2015-01-05,-0.5100000000000016,,257142000
1,2015-01-06,-0.0699990000000028,,263188400
1,2015-01-07,0.1375010000000003,,160423600
1,2015-01-08,0.6649990000000017,,237458000
1,2015-01-09,-0.1649990000000016,,214798000
1,2015-01-12,-0.8374999999999986,,198603200
1,2015-01-13,-0.302500000000002,,268367600
1,2015-01-14,0.1900009999999987,,195826400
1,2015-01-15,-0.7950000000000017,,240056000
1,2015-01-16,-0.260000999999999,,314053200
1,2015-01-20,0.2200009999999999,,199599600
1,2015-01-21,0.1500020000000006,,194303600
1,2015-01-22,0.5349990000000027,,215185600
1,2015-01-23,0.1699999999999981,,185859200
1,2015-01-26,-0.1599990000000026,,222460000
1,2015-01-27,-0.8200000000000003,,382274800
1,2015-01-28,-0.5800000000000018,,585908400
1,2015-01-29,0.6450000000000031,,337745600
1,2015-01-30,-0.3099990000000012,,334982000
1,2015-02-02,0.144998000000001,,250956400
1,2015-02-03,0.0375000000000014,,207662800
1,2015-02-04,0.2649989999999995,,280598800
1,2015-02-05,-0.019998000000001,,168984800
1,2015-02-06,-0.2724989999999998,,174826400
1,2015-02-09,0.2924989999999994,,155559200
1,2015-02-10,0.4624990000000011,,248034000
1,2015-02-11,0.5274999999999999,,294247200
1,2015-02-12,0.1000009999999989,,297898000
1,2015-02-13,-0.0500000000000007,,217088800
1,2015-02-17,0.0850009999999983,,252609600
1,2015-02-18,0.2725009999999983,,179566800
1,2015-02-19,-0.0075000000000002,,149449600
1,2015-02-20,0.2200010000000034,,195793600
1,2015-02-23,0.744999,,283896400
1,2015-02-24,-0.192501,,276912400
1,2015-02-25,-0.692501,,298846800
1,2015-02-26,0.4075019999999938,,365150000
